,WorkerId,sample_id,candidates_paragraphs,first_paragraph,answer
65,REDACTED3,7What causes an autoimmune disease to flare up?,"[""An autoimmune disease is caused by an overreaction of the immune system. Antigens build up in the body which leads the immune system to produce antibodies, shifting its normal response. Allergens can then trigger a flare-up of the autoimmune disease, leading to a heightened response from the body's immune system."", ""Build a satellite.\nAttach a rocket.\nAdd rocket fuel.\nLaunch rocket.\nSatellite goes into orbit."", ""Plants start off as a seed.\nThe seed germinates.\nThe plant gets nutrition from the environment.\nThe plant grows from the nutrients.\nThe plant produces flowers.\nThe flowers produce fruit.\nThe fruit releases seeds.\nThe seeds become new plants.\nThe original plant dies at some point."", ""A hurricane usually starts as an organized thunderstorm activity that stretches at least 100 miles across and maintains its identity for more than 24 hours.\nUnder the right conditions it can develop further and start to spin around a low-pressure center.\nIf it develops it's classified as a \""tropical cyclone\"" or \""tropical depression\"".\nIf the system strengthens and wind speeds rise past 39 mph, the system is dubbed a \""tropical storm\"".\nIf the pressure in the center drops even further and the winds really pick up and forms a clearly defined \""eye\"" it's a hurricane.""]","An autoimmune disease is caused by an overreaction of the immune system. Antigens build up in the body which leads the immune system to produce antibodies, shifting its normal response. Allergens can then trigger a flare-up of the autoimmune disease, leading to a heightened response from the body's immune system.",C1
66,REDACTED3,852How does oil get from the ground to an oil refinery?,"[""Air is taken through the mouth.\nEnters the lungs.\nThe oxygen fills the sacs in your lungs.\nCarbon dioxide is removed from the lungs and exhaled.\nThe oxygen is pass throughout your body."", ""Oil is extracted from underground reservoirs, typically through drilling.\n Once the oil is extracted, it is transported by tanker truck to an oil refinery.\n The tanker truck delivers the oil to the refinery where it can be processed and purified."", ""Solar panels actually comprise many, smaller units called photovoltaic cells.\nPhotovoltaic simply means they convert sunlight into electricity.).\nMany cells linked together make up a solar panel.\nEach photovoltaic cell is basically a sandwich made up of two slices of semi-conducting material, usually silicon : .\nManufacturers \""dope\"" silicon with other materials, giving each slice of the sandwich a positive or negative electrical charge.\nThis adds extra electrons, with a negative charge, to that layer.\nMeanwhile, the bottom layer gets a dose of boron, which results in fewer electrons, or a positive charge.\nThis all adds up to an electric field at the junction between the silicon layers.\nWhen a photon of sunlight knocks an electron free, the electric field will push that electron out of the silicon junction.\nA couple of other components of the cell turn these electrons into usable power."", ""A female fish lays eggs.\nLarvae hatch from the eggs.\nThe larvae eat and grow.\nThe larvae form into juvenile fish.\nThe juvenile fish grow into adult fish.\nThe adult fish mate.\nThe female fish lays eggs.""]","Air is taken through the mouth.
 Enters the lungs.
 The oxygen fills the sacs in your lungs.
 Carbon dioxide is removed from the lungs and exhaled.
 The oxygen is pass throughout your body.",C2
67,REDACTED3,683Describe the process of decision-making,"[""Decision-making is a complex process that involves evaluation and contemplation.\n First, the evaluation releases information that the mind can use to open up possibilities.\n Then, the contemplation part helps to cool the emotions and allows for more rational thinking and better decision-making.\n Through this process, the individual can make informed decisions."", ""Coal is mined out of the ground.\nCoal is pulverized into fine powder.\nThe coal is mixed with hot air.\nThe coal and hot air are blown into a boiler.\nThe coal and hot air burn over a fire.\nHighly purified water is pumped through pipes in the boiler.\nThe water turns into steam.\nThe steam presses against turbines.\nThe turbines spin.\nElectricity is produced."", ""Human industry produces chemical compounds.\nChemical compounds rise into the air.\nChemical compounds mix with elements in clouds.\nThe affected rain falls to the earth.\nThe affected rain can harm natural and man-made objects because of its acidic content."", ""There is a fetus in the womb.\nThey are born and are a baby.\nThe baby grows into a child.\nPuberty turns the child into an adolescent.\nThe adolescent becomes an adult.\nAn adult becomes an elderly person.\nThe elderly person dies.""]","Decision-making is a complex process that involves evaluation and contemplation.
  First, the evaluation releases information that the mind can use to open up possibilities.
  Then, the contemplation part helps to cool the emotions and allows for more rational thinking and better decision-making.
  Through this process, the individual can make informed decisions.",C1
68,REDACTED3,915How is debris transported across the landscape?,"[""A bird lays an egg.\nThe egg hatches into a baby bird.\nBaby bird eats.\nGrows into an adult bird.\nThe bird finds a mate.\nThe pair build a nest.\nThe birds lay eggs."", ""Debris can be transported across the landscape in a variety of ways. Wind is a major factor and can carry debris over long distances. Gravity also plays a role in moving fragments downhill. Water is another key factor, as it is capable of transporting particles both down and over the surface."", ""Sunlight shines on plants.\nCells with chlorophyll in them capture the light energy.\nPlants absorb carbon dioxide through their stoma.\nPlants absorb water through their roots and other parts of themselves.\nPlants absorb minerals through their roots.\nPlants convert these inputs into sugars.\nSugars can be used as energy sources.\nOxygen and water are also produced.\nExcess water and oxygen are released through stoma and other parts of the plant."", ""A man and woman mate.\nEmbryo is C.\nEmbryo grows and develops into a fetus inside the woman's womb.\nThe fetus is born.\nBegins to grow and develop through infancy and childhood.\nIn the teenage years the human experiences puberty.\nReaches sexual maturity.\nAt 18 the human becomes an adult.\nAdult may procreate continuing the cycle.""]","A bird lays an egg.
 The egg hatches into a baby bird.
 Baby bird eats.
 Grows into an adult bird.
 The bird finds a mate.
 The pair build a nest.
 The birds lay eggs.",C2
69,REDACTED3,369How do human beings obtain and use nutrients?,"[""The body's temperature increases over 98.6 degrees F.\nThe hypothalamus in the brain sends a message to the body.\nSweat glands in the skin receive the message.\nThe sweat glands start combining water and chemicals to make sweat.\nThe sweat leaves the skin through pores."", ""Two birds meet each other.\nEgg is produced after fertilziation.\nMother sits on egg until it hatches.\nBird Hatches.\nGrows up.\nFlee the next.\nStarts family.\nDies."", ""Human beings obtain nutrients from the food that they eat.\n The intestines absorb the nutrients from the food and transports them to the blood.\n The blood circulates the nutrients throughout the body and transports them to the cells, where they can be metabolized and used to provide energy."", ""The kidneys receive blood from the renal artery.\nThey process it with millions of tiny nephrons.\nRemove all the waste.\nThe kidneys return the blood back to the body through the renal artery.\nSend the urine with the waste to the bladder through the ureters.""]","The body's temperature increases over 98.6 degrees F.
 The hypothalamus in the brain sends a message to the body.
 Sweat glands in the skin receive the message.
 The sweat glands start combining water and chemicals to make sweat.
 The sweat leaves the skin through pores.",C3
70,REDACTED3,112How does a solar cell convert light energy into electrical energy?,"[""Begin the party.\nPartake in activities.\nBring out the cake.\nSing \""Happy Birthday!\"".\nBlow out the candles.\nEat the cake.\nOpen the presents."", ""There is a lot of rain or a dam breaks.\nWater levels of a river or lake get higher.\nWater builds up on the ground.\nWater covers streets.\nWater gets deep in some places.\nWater goes into houses and other buildings.\nThe rain stops or the dam is repaired.\nWater flows into streams.\nThe rest of the floodwater evaporates."", ""A solar cell is composed of a semiconductor material that absorbs light energy.\n When the light energy is absorbed, the electrons of the semiconductor react with the electric field and become energized.\n The energized electrons then flow through the cell, producing an electric current that can be used to produce energy."", ""You inhale.\nYour diaphragm moves down.\nYour lungs have more room.\nYour lungs fill with air.\nYou exhale.\nYour diaphragm moves back up.\nCarbon dioxide is exhaled.\nYou start the process over again.""]","Begin the party.
 Partake in activities.
 Bring out the cake.
 Sing ""Happy Birthday!"".
 Blow out the candles.
 Eat the cake.
 Open the presents.",C3
71,REDACTED3,135How do whales use sonar?,"[""Whales use sonar in order to navigate their environment. They emit sound waves which travel through the water and bounce off of objects in the environment. The whales receive echoes from the objects and interpret them to determine the location and composition of the objects. By doing this, whales can map out their surroundings and find food."", ""Dirty dishes are rinsed.\nPlaced into the dishwasher.\nA detergent is added to the detergent dispenser.\nThe dishwasher is closed.\nThe power is turned on.\nIn about 1.5-2 hours, the dishes are clean."", ""Bees first secure the perfect spot, such as hollow areas of trees.\nBees will begin to chew max until it becomes softened.\nThe chewed up wax will be stored inside of a honeycomb.\nWorker bees continue chewing and softening wax from within.\nThe chewed up wax is steadily added, making the hive bigger and bigger.\nThe bees will house nectar, honey and pollen within the honeycomb's cells."", ""The coal is placed in a heater.\nThe coal is super heated.\nThe heat is connected to a boiler.\nThe boiler is full of water.\nThe heat turns the water into steam.\nThe steam turns a generator.\nThe generator produces the electricity.""]","Whales use sonar in order to navigate their environment. They emit sound waves which travel through the water and bounce off of objects in the environment. The whales receive echoes from the objects and interpret them to determine the location and composition of the objects. By doing this, whales can map out their surroundings and find food.",C1
72,REDACTED3,139How does an air conditioning system works?,"[""Pressure happens underground.\nTectonic plates underground pull and stretch.\nSmall cracks are formed in the earth's crust.\nThe tectonic plates push hard against each other.\nSome parts of the earth's crust move up high above the ground."", ""Carbon dioxide passes through stomata in the leaves.\nWater is absorbed through roots.\nChloroplast cells in leaves contain chlorophyll.\nChlorophyll absorbs energy from sunlight.\nEnergy splits water molecules into hydrogen and oxygen.\nOxygen gets released into atmosphere.\nHydrogen and carbon dioxide used to create glucose.\nGlucose is food for plants."", ""Air enters the air conditioning system where it is cooled by the coolant that is absorbed by the evaporator.\n The air is then circulated throughout the space, cooling it down.\n The hot air that has been cooled is then exhaled from the condenser, completing the cycle."", ""You gather a writing utensil and a piece of paper.\nYou use the writing utensil to compose your letter on the paper.\nYou fold the paper.\nPlace it into an envelope.\nYou write the address of the recipient on the outside of the envelope.\nYou seal the envelope with moisture or tape.\nYou apply a stamp to the outside of the envelope.\nYou put the envelope in a mailbox for a letter carrier to collect.\nThe letter carrier takes the envelope to the correct address.""]","Pressure happens underground.
 Tectonic plates underground pull and stretch.
 Small cracks are formed in the earth's crust.
 The tectonic plates push hard against each other.
 Some parts of the earth's crust move up high above the ground.",C3
73,REDACTED3,140How do the kidneys work?,"[""There is a lot of rain or a dam breaks.\nWater levels of a river or lake get higher.\nWater builds up on the ground.\nWater covers streets.\nWater gets deep in some places.\nWater goes into houses and other buildings.\nThe rain stops or the dam is repaired.\nWater flows into streams.\nThe rest of the floodwater evaporates."", ""Water evaporates from the ground up to the sky.\nWater droplets are in clouds.\nDroplets combine to form bigger drops in the clouds.\nThe drops get heavy.\nGravity makes the drops fall."", ""The kidneys are responsible for many important functions in the body.\n They absorb nutrients and expel waste.\n The process of absorption and elimination is facilitated by the nephrons, which are small structures that exchange fluids in the kidneys.\n The nephrons filter the blood and absorb the necessary nutrients, while also expelling the waste and other harmful substances from the body."", ""Sediment settles in a place due to gravity.\nThe sediment breaks down into small particles.\nWind or water picks up the sediment.\nThe sediment travels along the same route as the wind or water.\nThe sediment is deposited at new locations by the wind or water.\nThe sediment is picked up again by new wind or water.\nThe sediment travels further.\nThe sediment is deposited again in a new place.""]","There is a lot of rain or a dam breaks.
 Water levels of a river or lake get higher.
 Water builds up on the ground.
 Water covers streets.
 Water gets deep in some places.
 Water goes into houses and other buildings.
 The rain stops or the dam is repaired.
 Water flows into streams.
 The rest of the floodwater evaporates.",C3
74,REDACTED3,50How do crystals form?,"[""A person eats food.\nThe person's blood sugar level rises.\nThe pancreas receives a signal to release insulin.\nInsulin is released into the bloodstream.\nInsulin signals cells to absorb sugar.\nThe cells absorb sugar from the bloodstream.\nThe cells use the sugar as energy."", ""Human beings burn fossil fuels (oil, gas, etc.).\nCarbon dioxide from the burning fossil fuels enter the atmosphere.\nThe make-up of the atmosphere changes.\nSome energy from the sun cannot escape back through the changed atmosphere.\nThe earth begins to heat because of the extra trapped energy.\nHuman beings cut down trees.\nHuman beings do not re-plant the trees.\nTrees cannot help take the extra carbon dioxide from the atmosphere.\nThe extra trapped energy starts to change the earth's short term weather.\nEventually the long-term climate patterns start to change."", ""A star forms.\nThe star does not have enough mass to become a neutron star.\nThe star goes through a change in its core and bonds helium to carbon and oxygen.\nThe star becomes a red giant.\nA mass of carbon and oxygen builds up in the center of the star.\nThe star sheds its outside layers and becomes a nebula.\nThe star leaves behind the core which becomes a dwarf star."", ""Crystals can form in a liquid when the pressure increases. This pressure causes the liquid to become saturated with crystals, which then bond together to form larger crystals. Temperature also plays an important role in crystal formation, as it affects the rate at which crystals can form and grow.""]","A person eats food.
 The person's blood sugar level rises.
 The pancreas receives a signal to release insulin.
 Insulin is released into the bloodstream.
 Insulin signals cells to absorb sugar.
 The cells absorb sugar from the bloodstream.
 The cells use the sugar as energy.",C4
